"","Engagements","Followers","Created","Type","Description","datetime","year","month","month_int","weekday","day_time","is_playoffs","clean_words","season_yr","is_season","is_finals","Followers_Mentioned","all_nba","league_type","same_day_post","num_ats","num_hash","Type_num","wkdy_num","day_time_num"
"6148",359082,26669330,"2018-02-05 23:11:54 EST","Photo","50,000 minutes played... congrats @swish41!","2018-02-05 23:11:54",2018,"February",2,"Monday","night","False","50 000 minutes played congrats swish41",2018,"True","False",0,1,1,0,1,0,2,2,6
"6149",663928,26669330,"2018-02-05 22:33:49 EST","Video","@willthethrillb5 sets up @thats_g_ for the oop!","2018-02-05 22:33:49",2018,"February",2,"Monday","night","False","willthethrillb5 sets thats_g_ oop",2018,"True","False",0,0,1,0,2,0,1,2,6
"6150",727821,26669330,"2018-02-05 21:52:41 EST","Video","@jrue_holiday11 keeps going until he gets to the bucket!","2018-02-05 21:52:41",2018,"February",2,"Monday","night","False","jrue_holiday11 keeps going gets bucket",2018,"True","False",0,0,1,0,1,0,1,2,6
"6151",721169,26669330,"2018-02-05 20:11:56 EST","Video","@miamiheat rook @bam1of1 rolls for the ?? SLAM!","2018-02-05 20:11:56",2018,"February",2,"Monday","evening","False","miamiheat rook bam1of1 rolls slam",2018,"True","False",3400000,0,1,0,2,0,1,2,5
"6152",790570,26669330,"2018-02-05 19:56:28 EST","Video","???? @blakegriffin23... didnâ€™t count though!","2018-02-05 19:56:28",2018,"February",2,"Monday","evening","False","blakegriffin23 didnâ count though",2018,"True","False",0,1,1,0,1,0,1,2,5
"6153",288846,26669330,"2018-02-05 17:44:23 EST","Photo","??? @spidadmitchell to replace injured @original00g in the #VerizonDunk at #StateFarmSaturday! ? ?#NBAAllStar #TakeNote ?","2018-02-05 17:44:23",2018,"February",2,"Monday","evening","False","spidadmitchell replace injured original00g verizondunk statefarmsaturday nbaallstar takenote",2018,"True","False",0,0,1,0,2,4,2,2,5
"6154",671676,26669330,"2018-02-05 13:16:36 EST","Video","???? @kyle_lowry7 keeps the @raptors loose! #RaptorsAllAccess **check out our IG story for more from Toronto**","2018-02-05 13:16:36",2018,"February",2,"Monday","afternoon","False","kyle_lowry7 keeps raptors loose raptorsallaccess check ig story toronto",2018,"True","False",2400000,1,1,0,2,1,1,2,4
"6155",342806,26669330,"2018-02-05 12:16:07 EST","Album","Ahead of Week 17 NBA action, we check in with the stat leaders for the 2017-18 season!","2018-02-05 12:16:07",2018,"February",2,"Monday","lunch","False","ahead week 17 nba action check stat leaders 2017 18 season",2018,"True","False",0,0,1,0,0,0,3,2,3
"6156",327794,26669330,"2018-02-05 10:19:45 EST","Album","Weâ€™re in Toronto with the @raptors for #RaptorsAllAccess! **stay tuned for more in our IG story**","2018-02-05 10:19:45",2018,"February",2,"Monday","morning","False","weâ toronto raptors raptorsallaccess stay tuned ig story",2018,"True","False",2400000,0,1,0,1,1,3,2,2
"6157",307870,26653780,"2018-02-04 20:03:21 EST","Album","The @celtics @bucks @lakers @hornets @atlhawks & @raptors were each victorious on Sunday!","2018-02-04 20:03:21",2018,"February",2,"Sunday","evening","False","celtics bucks lakers hornets atlhawks raptors victorious sunday",2018,"True","False",20000000,0,1,0,6,0,3,1,5
"6158",725824,26653780,"2018-02-04 18:18:39 EST","Video","As the #KickstartRisingStars game at @nbaallstar approaches, we count down the TOP 3 PLAYS from January by rooks/sophs!","2018-02-04 18:18:39",2018,"February",2,"Sunday","evening","False","kickstartrisingstars game nbaallstar approaches count top 3 plays january rooks sophs",2018,"True","False",0,0,1,0,1,1,1,1,5
"6159",342479,26653780,"2018-02-04 15:56:27 EST","Photo","The brotherhood... #ThisIsWhyWePlay","2018-02-04 15:56:27",2018,"February",2,"Sunday","afternoon","False","brotherhood thisiswhyweplay",2018,"True","False",0,0,1,1,0,1,2,1,4
"6160",662107,26653780,"2018-02-04 15:26:30 EST","Video","Boston wins it... on @al_horfordâ€™s @tissot.us buzzer-beater! #ThisIsYourTime","2018-02-04 15:26:30",2018,"February",2,"Sunday","afternoon","False","boston wins al_horfordâ tissot us buzzer beater thisisyourtime",2018,"True","False",4200000,0,1,1,2,1,1,1,4
"6161",719952,26653780,"2018-02-04 14:39:19 EST","Video","@russwest44 through the lane off two!","2018-02-04 14:39:19",2018,"February",2,"Sunday","afternoon","False","russwest44 lane two",2018,"True","False",0,1,1,1,1,0,1,1,4
"6162",603983,26653780,"2018-02-04 14:22:38 EST","Video","@al_horford fades for the @tissot.us buzzer-beater to give the @celtics 1-pt win! #ThisIsYourTime","2018-02-04 14:22:38",2018,"February",2,"Sunday","afternoon","False","al_horford fades tissot us buzzer beater give celtics 1 pt win thisisyourtime",2018,"True","False",4200000,0,1,1,3,1,1,1,4
"6163",656750,26653780,"2018-02-04 13:34:20 EST","Video","@giannis_an34 shows off on the defensive end to spark the @bucks break!","2018-02-04 13:34:20",2018,"February",2,"Sunday","afternoon","False","giannis_an34 shows defensive end spark bucks break",2018,"True","False",1800000,1,1,1,2,0,1,1,4
"6164",719952,26653780,"2018-02-04 13:01:05 EST","Video","Get up big fella... @al_horford takes it STRONG!","2018-02-04 13:01:05",2018,"February",2,"Sunday","afternoon","False","get big fella al_horford takes strong",2018,"True","False",0,0,1,1,1,0,1,1,4
"6165",360345,26653780,"2018-02-04 07:05:36 EST","Album","Swipe through to recap Saturdayâ€™s action!","2018-02-04 07:05:36",2018,"February",2,"Sunday","morning","False","swipe recap saturdayâ action",2018,"True","False",0,0,1,0,0,0,3,1,2
"6166",403648,26635831,"2018-02-04 01:01:40 EST","Photo","Swipe through to recap Saturdayâ€™s 9 games!","2018-02-04 01:01:40",2018,"February",2,"Sunday","deadzone","False","swipe recap saturdayâ 9 games",2018,"True","False",0,0,1,0,0,0,2,1,1
"6167",403648,26635831,"2018-02-04 00:40:01 EST","Photo","Swipe through to recap Saturdayâ€™s 9 games!","2018-02-04 00:40:01",2018,"February",2,"Sunday","postgame","False","swipe recap saturdayâ 9 games",2018,"True","False",0,0,1,0,0,0,2,1,7
"6168",754784,26635831,"2018-02-03 22:32:47 EST","Video","@cp3 the point guard! #NBAonABC","2018-02-03 22:32:47",2018,"February",2,"Saturday","night","False","cp3 point guard nbaonabc",2018,"True","False",0,0,1,1,1,1,1,7,6
"6169",754784,26635831,"2018-02-03 22:16:07 EST","Video","@cp3 works his way into the lane! #NBAonABC","2018-02-03 22:16:07",2018,"February",2,"Saturday","night","False","cp3 works way lane nbaonabc",2018,"True","False",0,0,1,1,1,1,1,7,6
"6170",779321,26635831,"2018-02-03 21:58:25 EST","Video","Not in @aldridge_121â€™s house!","2018-02-03 21:58:25",2018,"February",2,"Saturday","night","False","aldridge_121â house",2018,"True","False",0,1,1,1,1,0,1,7,6
"6171",854318,26635831,"2018-02-03 21:27:04 EST","Video","James Johnson, that was vicious!","2018-02-03 21:27:04",2018,"February",2,"Saturday","night","False","james johnson vicious",2018,"True","False",0,0,1,1,0,0,1,7,6
"6172",351101,26635831,"2018-02-03 21:16:27 EST","Photo","Congrats to @CP3 of the @HoustonRockets for moving up to 9th on the NBA's ALL-TIME ASSISTS list! 
#Rockets #ThisIsWhyWePlay","2018-02-03 21:16:27",2018,"February",2,"Saturday","night","False","congrats cp3 houstonrockets moving 9th nba time assists list rockets thisiswhyweplay",2018,"True","False",3700000,0,1,1,2,2,2,7,6
"6173",827987,26635831,"2018-02-03 20:52:46 EST","Video","@jharden13 gets into the lane, plus the foul! #NBAonABC","2018-02-03 20:52:46",2018,"February",2,"Saturday","evening","False","jharden13 gets lane plus foul nbaonabc",2018,"True","False",0,1,1,1,1,1,1,7,5
"6174",425104,26635831,"2018-02-03 20:41:36 EST","Photo","Itâ€™s GAMETIME! #NBAonABC","2018-02-03 20:41:36",2018,"February",2,"Saturday","evening","False","itâ gametime nbaonabc",2018,"True","False",0,0,1,1,0,1,2,7,5
"6175",425104,26635831,"2018-02-03 20:32:03 EST","Photo","Saturday Primetime Kicks! #LeBronWatch","2018-02-03 20:32:03",2018,"February",2,"Saturday","evening","False","saturday primetime kicks lebronwatch",2018,"True","False",0,2,1,1,0,1,2,7,5
"6176",425104,26635831,"2018-02-03 20:21:32 EST","Photo","#NBAVoices","2018-02-03 20:21:32",2018,"February",2,"Saturday","evening","False","nbavoices",2018,"True","False",0,0,1,1,0,1,2,7,5
"6177",779321,26635831,"2018-02-03 19:48:19 EST","Video","@stephensonlance has fun in transition!","2018-02-03 19:48:19",2018,"February",2,"Saturday","evening","False","stephensonlance fun transition",2018,"True","False",0,0,1,1,1,0,1,7,5
"6178",827987,26635831,"2018-02-03 19:41:13 EST","Video","@jharden13 warms up for tonightâ€™s #NBAonABC action!","2018-02-03 19:41:13",2018,"February",2,"Saturday","evening","False","jharden13 warms tonightâ nbaonabc action",2018,"True","False",0,1,1,1,1,1,1,7,5
"6179",368823,26635831,"2018-02-03 16:48:41 EST","Photo","#NBAonABC Primetime 8:30pm/et!","2018-02-03 16:48:41",2018,"February",2,"Saturday","afternoon","False","nbaonabc primetime 8 30pm et",2018,"True","False",0,0,1,0,0,1,2,7,4
"6180",647861,26635831,"2018-02-03 11:00:42 EST","Video","Each averaging 8+ apg, @jharden13 and @cp3 lead the @houstonrockets into Cleveland 8:30pm/et #NBAonABC!","2018-02-03 11:00:42",2018,"February",2,"Saturday","lunch","False","averaging 8 apg jharden13 cp3 lead houstonrockets cleveland 8 30pm et nbaonabc",2018,"True","False",10900000,1,1,0,3,1,1,7,3
"6181",434707,26620818,"2018-02-03 00:58:23 EST","Album","Swipe through to recap Fridayâ€™s action!","2018-02-03 00:58:23",2018,"February",2,"Saturday","postgame","False","swipe recap fridayâ action",2018,"True","False",0,0,1,0,0,0,3,7,7
"6182",727861,26620818,"2018-02-02 23:34:42 EST","Video","The @utahjazz keep passing until they find the open man!","2018-02-02 23:34:42",2018,"February",2,"Friday","postgame","False","utahjazz keep passing find open man",2018,"True","False",814000,0,1,0,1,0,1,6,7
"6183",319312,26620818,"2018-02-02 23:24:21 EST","Photo","Say hello to your new franchise leading scorer, @antdavis23. #DoItBig (repost @pelicansnba)","2018-02-02 23:24:21",2018,"February",2,"Friday","night","False","say hello new franchise leading scorer antdavis23 doitbig repost pelicansnba",2018,"True","False",1200000,1,1,1,2,1,2,6,6
"6184",319312,26620818,"2018-02-02 23:20:36 EST","Photo","@russwest44 notches his 16th triple-double of the season for the @okcthunder with 16p/14a/10r.","2018-02-02 23:20:36",2018,"February",2,"Friday","night","False","russwest44 notches 16th triple double season okcthunder 16p 14a 10r",2018,"True","False",4200000,1,1,1,2,0,2,6,6
"6185",663964,26620818,"2018-02-02 22:31:52 EST","Video","@_bigjayy_ and @brookiethewookie11 trade BLOCKS on each other!","2018-02-02 22:31:52",2018,"February",2,"Friday","night","False","_bigjayy_ brookiethewookie11 trade blocks",2018,"True","False",0,0,1,1,2,0,1,6,6
"6186",663964,26620818,"2018-02-02 22:28:22 EST","Video","@giannis_an34 drives for the @bucks win!","2018-02-02 22:28:22",2018,"February",2,"Friday","night","False","giannis_an34 drives bucks win",2018,"True","False",1800000,1,1,1,2,0,1,6,6
"6187",663964,26620818,"2018-02-02 21:40:52 EST","Video","@juliusrandle30 punches it home for the @lakers in BK!","2018-02-02 21:40:52",2018,"February",2,"Friday","night","False","juliusrandle30 punches home lakers bk",2018,"True","False",8400000,0,1,0,2,0,1,6,6
"6188",663964,26620818,"2018-02-02 20:41:05 EST","Video","@jabariparker gets on the board for the @bucks!","2018-02-02 20:41:05",2018,"February",2,"Friday","evening","False","jabariparker gets board bucks",2018,"True","False",1800000,0,1,1,2,0,1,6,5
"6189",727861,26620818,"2018-02-02 20:30:05 EST","Video","@fchwpo gets it to fall in transition!","2018-02-02 20:30:05",2018,"February",2,"Friday","evening","False","fchwpo gets fall transition",2018,"True","False",0,0,1,1,1,0,1,6,5
"6190",618398,26620818,"2018-02-02 18:59:49 EST","Video","@bensimmons shares a moment with @sixers fans pre-game! #ThisIsWhyWePlay","2018-02-02 18:59:49",2018,"February",2,"Friday","evening","False","bensimmons shares moment sixers fans pre game thisiswhyweplay",2018,"True","False",1900000,1,1,1,2,1,1,6,5
"6191",568712,26620818,"2018-02-02 18:11:20 EST","Video","Dream, Empower, Engage... Equality, Hope, Inspire... Lead, Love, Unify. @Money23Green previews the #NBABHM #NIKExNBA warmup shirts in celebration of Black History Month benefitting @mentornmp! (repost @nbacares)","2018-02-02 18:11:20",2018,"February",2,"Friday","evening","False","dream empower engage equality hope inspire lead love unify money23green previews nbabhm nikexnba warmup shirts celebration black history month benefitting mentornmp repost nbacares",2018,"True","False",0,1,1,1,3,2,1,6,5
"6192",510426,26620818,"2018-02-02 15:45:12 EST","Video","?? @miamiheat Coach Spo micâ€™d up
...
@miamiheat/@sixers 8pm/et @nbaonespn","2018-02-02 15:45:12",2018,"February",2,"Friday","afternoon","False","miamiheat coach spo micâ miamiheat sixers 8pm et nbaonespn",2018,"True","False",5300000,0,1,0,4,0,1,6,4
"6193",750269,26620818,"2018-02-02 12:48:37 EST","Video","Knockinâ€™ them down... the Three Point Leaders heading into tonightâ€™s action!","2018-02-02 12:48:37",2018,"February",2,"Friday","lunch","False","knockinâ three point leaders heading tonightâ action",2018,"True","False",0,0,1,0,0,0,1,6,3
"6194",481677,26620818,"2018-02-02 10:45:01 EST","Video","@vicoladipo @larrydn7 @original00g @desmith4 ...the #VerizonDUNK field in action! #NBAAllStar (repost @nbaallstar)","2018-02-02 10:45:01",2018,"February",2,"Friday","morning","False","vicoladipo larrydn7 original00g desmith4 verizondunk field action nbaallstar repost nbaallstar",2018,"True","False",0,1,1,0,5,2,1,6,2
"6195",574162,26620818,"2018-02-02 08:18:35 EST","Video","Good if it goes... @thats_g_ knocks down the @tissot.us buzzer beater for the @nuggets win! #ThisIsYourTime","2018-02-02 08:18:35",2018,"February",2,"Friday","morning","False","good goes thats_g_ knocks tissot us buzzer beater nuggets win thisisyourtime",2018,"True","False",946000,0,1,0,3,1,1,6,2
"6196",395388,26620818,"2018-02-02 01:15:59 EST","Album","10 teams in action Thursday night!","2018-02-02 01:15:59",2018,"February",2,"Friday","deadzone","False","10 teams action thursday night",2018,"True","False",0,0,1,1,0,0,3,6,1
"6197",395388,26620818,"2018-02-02 01:05:54 EST","Photo","For the win! #MileHighBasketball #ThisIsYourTime","2018-02-02 01:05:54",2018,"February",2,"Friday","deadzone","False","win milehighbasketball thisisyourtime",2018,"True","False",0,0,1,1,0,2,2,6,1
"6198",626547,26620818,"2018-02-02 01:00:19 EST","Video","@thats_g_ buries the @tissot.us buzzer beater for the @nuggets win! #ThisIsYourTime","2018-02-02 01:00:19",2018,"February",2,"Friday","deadzone","False","thats_g_ buries tissot us buzzer beater nuggets win thisisyourtime",2018,"True","False",946000,0,1,1,3,1,1,6,1
"6199",727874,26606868,"2018-02-01 23:33:58 EST","Video","@jmglitxh27 dances on the perimeter!","2018-02-01 23:33:58",2018,"February",2,"Thursday","postgame","False","jmglitxh27 dances perimeter",2018,"True","False",0,0,1,0,1,0,1,5,7
"6200",728372,26606868,"2018-02-01 22:33:59 EST","Video","@jharden13â€™s back-to-back triples seal the @houstonrockets W!","2018-02-01 22:33:59",2018,"February",2,"Thursday","night","False","jharden13â back back triples seal houstonrockets w",2018,"True","False",3700000,1,1,0,2,0,1,5,6
"6201",663976,26606868,"2018-02-01 21:54:19 EST","Video","Welcome to the @detroitpistons, @blakegriffin32!","2018-02-01 21:54:19",2018,"February",2,"Thursday","night","False","welcome detroitpistons blakegriffin32",2018,"True","False",895000,0,1,1,2,0,1,5,6
"6202",373200,26606868,"2018-02-01 21:08:09 EST","Photo","The #TacoBellSkills field at #NBAAllStar! (repost @nbaallstar)","2018-02-01 21:08:09",2018,"February",2,"Thursday","night","False","tacobellskills field nbaallstar repost nbaallstar",2018,"True","False",0,0,1,1,1,2,2,5,6
"6203",728372,26606868,"2018-02-01 20:58:06 EST","Video","What a pass by @jharden13 to @nenehilario_42!","2018-02-01 20:58:06",2018,"February",2,"Thursday","evening","False","pass jharden13 nenehilario_42",2018,"True","False",0,1,1,1,2,0,1,5,5
"6204",663976,26606868,"2018-02-01 20:26:19 EST","Video","@blakegriffin32 sets up @andredrummondd for the SLAM!","2018-02-01 20:26:19",2018,"February",2,"Thursday","evening","False","blakegriffin32 sets andredrummondd slam",2018,"True","False",0,1,1,1,2,0,1,5,5
"6205",373200,26606868,"2018-02-01 20:22:02 EST","Photo","The #TacoBellSkills field at #NBAAllStar! (repost @nbaallstar)","2018-02-01 20:22:02",2018,"February",2,"Thursday","evening","False","tacobellskills field nbaallstar repost nbaallstar",2018,"True","False",0,0,1,1,1,2,2,5,5
"6206",373200,26606868,"2018-02-01 20:20:04 EST","Album","The #VerizonDUNK field at #NBAAllStar! (repost @nbaallstar)","2018-02-01 20:20:04",2018,"February",2,"Thursday","evening","False","verizondunk field nbaallstar repost nbaallstar",2018,"True","False",0,0,1,1,1,2,3,5,5
"6207",823354,26606868,"2018-02-01 19:39:52 EST","Video","@stephencurry30 of the @warriors named Western Conference Kia NBA Player of the Month for January! #KiaPOTM","2018-02-01 19:39:52",2018,"February",2,"Thursday","evening","False","stephencurry30 warriors named western conference kia nba player month january kiapotm",2018,"True","False",12100000,2,1,1,2,1,1,5,5
"6208",663976,26606868,"2018-02-01 19:24:23 EST","Video","@blakegriffin32 is introduced and scores his first @detroitpistons bucket!","2018-02-01 19:24:23",2018,"February",2,"Thursday","evening","False","blakegriffin32 introduced scores first detroitpistons bucket",2018,"True","False",895000,0,1,1,2,0,1,5,5
"6209",728372,26606868,"2018-02-01 19:17:51 EST","Video","Coming off his 60/11/10 last time out, @jharden13 hits the floor in San Antonio (8pm/et @nbaontnt)!","2018-02-01 19:17:51",2018,"February",2,"Thursday","evening","False","coming 60 11 10 last time jharden13 hits floor san antonio 8pm et nbaontnt",2018,"True","False",2600000,1,1,1,2,0,1,5,5
"6210",672436,26606868,"2018-02-01 17:46:15 EST","Video","We Remember @rasualbutler8 (1979-2018).","2018-02-01 17:46:15",2018,"February",2,"Thursday","evening","False","remember rasualbutler8 1979 2018",2018,"True","False",0,0,1,0,1,0,1,5,5
"6211",618409,26606868,"2018-02-01 16:11:04 EST","Video","@spidadmitchell of the @utahjazz named Western Conference Kia NBA Rookie of the Month for January! #KiaROTM","2018-02-01 16:11:04",2018,"February",2,"Thursday","afternoon","False","spidadmitchell utahjazz named western conference kia nba rookie month january kiarotm",2018,"True","False",814000,0,1,1,2,1,1,5,4
"6212",618409,26606868,"2018-02-01 16:09:58 EST","Video","@bensimmons of the @sixers named Eastern Conference Kia NBA Rookie of the Month for January! #KiaROTM","2018-02-01 16:09:58",2018,"February",2,"Thursday","afternoon","False","bensimmons sixers named eastern conference kia nba rookie month january kiarotm",2018,"True","False",1900000,1,1,1,2,1,1,5,4
"6213",559557,26606868,"2018-02-01 13:21:30 EST","Video","?? First time @nbaallstar @vicoladipo of the @pacers micâ€™d up!","2018-02-01 13:21:30",2018,"February",2,"Thursday","afternoon","False","first time nbaallstar vicoladipo pacers micâ",2018,"True","False",1500000,1,1,0,3,0,1,5,4
"6214",624336,26606868,"2018-02-01 09:45:58 EST","Video","@3jmccollum joins @klaythompson as the only players to score 50 in less than 30 minutes of action!","2018-02-01 09:45:58",2018,"February",2,"Thursday","morning","False","3jmccollum joins klaythompson players score 50 less 30 minutes action",2018,"True","False",0,1,1,0,2,0,1,5,2
"6215",746862,26606868,"2018-02-01 06:07:42 EST","Video","@3jmccollum scores 28 of his career-high 50 in the first quarter!","2018-02-01 06:07:42",2018,"February",2,"Thursday","deadzone","False","3jmccollum scores 28 career high 50 first quarter",2018,"True","False",0,0,1,0,1,0,1,5,1
"6216",419969,26606868,"2018-02-01 01:48:16 EST","Album","Swipe through to recap tonightâ€™s NBA action!","2018-02-01 01:48:16",2018,"February",2,"Thursday","deadzone","False","swipe recap tonightâ nba action",2018,"True","False",0,0,1,0,0,0,3,5,1
"6217",346828,26593385,"2018-02-01 00:18:54 EST","Photo","@3jmccollum scores a career-high 50 (18-25 FG) in 29 minutes of action for the @trailblazers!","2018-02-01 00:18:54",2018,"February",2,"Thursday","postgame","False","3jmccollum scores career high 50 18 25 fg 29 minutes action trailblazers",2018,"True","False",1400000,0,1,0,2,0,2,5,7
"6218",398240,26593385,"2018-01-31 22:12:49 EST","Photo","In his first career start, @gmb_chum12 notches the first triple-double of his career for the @celtics with 17p/11r/10a!","2018-01-31 22:12:49",2018,"January",1,"Wednesday","night","False","first career start gmb_chum12 notches first triple double career celtics 17p 11r 10a",2018,"True","False",4200000,0,1,0,2,0,2,4,6
"6219",700657,26593385,"2018-01-31 21:41:05 EST","Video","@dwighthoward EXPLODES to the rim!","2018-01-31 21:41:05",2018,"January",1,"Wednesday","night","False","dwighthoward explodes rim",2018,"True","False",0,0,1,1,1,0,1,4,6
"6220",700657,26593385,"2018-01-31 21:05:26 EST","Video","You canâ€™t hold back @juliusrandle30!","2018-01-31 21:05:26",2018,"January",1,"Wednesday","night","False","canâ hold back juliusrandle30",2018,"True","False",0,0,1,1,1,0,1,4,6
"6221",761063,26593385,"2018-01-31 20:55:08 EST","Video","?? @fchwpo ??","2018-01-31 20:55:08",2018,"January",1,"Wednesday","evening","False","fchwpo",2018,"True","False",0,0,1,1,1,0,1,4,5
"6222",700657,26593385,"2018-01-31 20:29:25 EST","Video","@bensimmons sees an opening to attack!","2018-01-31 20:29:25",2018,"January",1,"Wednesday","evening","False","bensimmons sees opening attack",2018,"True","False",0,1,1,1,1,0,1,4,5
"6223",700657,26593385,"2018-01-31 20:13:47 EST","Video","â€œOh my goodness what a dunk!â€ ....@jcollins20_ takes flight!","2018-01-31 20:13:47",2018,"January",1,"Wednesday","evening","False","â œoh goodness dunk â jcollins20_ takes flight",2018,"True","False",0,0,1,1,1,0,1,4,5
"6224",278244,26593385,"2018-01-31 15:59:49 EST","Photo","The NBA family is devastated by the tragic passing of @rasualbutler8 and his wife, @leahlabelle. A pro's pro, Rasual enjoyed a long, successful career and was widely respected by his peers and coaches. We grieve with their loved ones during this difficult time.","2018-01-31 15:59:49",2018,"January",1,"Wednesday","afternoon","False","nba family devastated tragic passing rasualbutler8 wife leahlabelle pro pro rasual enjoyed long successful career widely respected peers coaches grieve loved ones difficult time",2018,"True","False",0,0,1,0,2,0,2,4,4
"6225",722227,26593385,"2018-01-31 12:15:07 EST","Video","Who dropped the best behind-the-back dime Tuesday night?","2018-01-31 12:15:07",2018,"January",1,"Wednesday","lunch","False","dropped best behind back dime tuesday night",2018,"True","False",0,0,1,0,0,0,1,4,3
"6226",659277,26593385,"2018-01-31 08:30:39 EST","Video","@jharden13 notches the first 60-pt triple-double in @nbahistory with 60 points, 11 assists & 10 boards!","2018-01-31 08:30:39",2018,"January",1,"Wednesday","morning","False","jharden13 notches first 60 pt triple double nbahistory 60 points 11 assists 10 boards",2018,"True","False",0,1,1,0,2,0,1,4,2
"6227",397109,26593385,"2018-01-31 01:23:34 EST","Album","9 winners on a busy Tuesday night!","2018-01-31 01:23:34",2018,"January",1,"Wednesday","deadzone","False","9 winners busy tuesday night",2018,"True","False",0,0,1,0,0,0,3,4,1
"6228",376586,26579605,"2018-01-30 22:35:17 EST","Photo","?? The FIRST SIXTY POINT TRIPLE-DOUBLE in @nbahistory! ??","2018-01-30 22:35:17",2018,"January",1,"Tuesday","night","False","first sixty point triple double nbahistory",2018,"True","False",0,0,1,1,1,0,2,3,6
"6229",414378,26579605,"2018-01-30 22:26:57 EST","Photo","????
** 60 POINTS
** 11 ASSISTS
** 10 REBOUNDS
** 1 BEARD!","2018-01-30 22:26:57",2018,"January",1,"Tuesday","night","False","60 points 11 assists 10 rebounds 1 beard",2018,"True","False",0,0,1,1,0,0,2,3,6
"6230",834891,26579605,"2018-01-30 22:19:40 EST","Video","??SIXTY FOR @jharden13 ??","2018-01-30 22:19:40",2018,"January",1,"Tuesday","night","False","sixty jharden13",2018,"True","False",0,1,1,1,1,0,1,3,6
"6231",706384,26579605,"2018-01-30 22:04:22 EST","Video","@kyle_lowry7 logs another assist postgame! #ThisIsWhyWePlay","2018-01-30 22:04:22",2018,"January",1,"Tuesday","night","False","kyle_lowry7 logs another assist postgame thisiswhyweplay",2018,"True","False",0,1,1,1,1,1,1,3,6
"6232",768624,26579605,"2018-01-30 22:02:03 EST","Video","@jharden13 canâ€™t miss!","2018-01-30 22:02:03",2018,"January",1,"Tuesday","night","False","jharden13 canâ miss",2018,"True","False",0,1,1,1,1,0,1,3,6
"6233",700669,26579605,"2018-01-30 21:51:57 EST","Video","@jrue_holiday11 showcases his handles to the bucket!","2018-01-30 21:51:57",2018,"January",1,"Tuesday","night","False","jrue_holiday11 showcases handles bucket",2018,"True","False",0,0,1,1,1,0,1,3,6
"6234",639160,26579605,"2018-01-30 21:31:49 EST","Video","@jokara95 sets up @treylyles behind his back!","2018-01-30 21:31:49",2018,"January",1,"Tuesday","night","False","jokara95 sets treylyles behind back",2018,"True","False",0,0,1,1,2,0,1,3,6
"6235",862030,26579605,"2018-01-30 21:25:45 EST","Video","@kingjames finds the open @realtristan13!","2018-01-30 21:25:45",2018,"January",1,"Tuesday","night","False","kingjames finds open realtristan13",2018,"True","False",0,2,1,1,2,0,1,3,6
"6236",414378,26579605,"2018-01-30 21:12:41 EST","Photo","???? For the city!","2018-01-30 21:12:41",2018,"January",1,"Tuesday","night","False","city",2018,"True","False",0,0,1,1,0,0,2,3,6
"6237",308552,26579605,"2018-01-30 21:04:39 EST","Photo","@damianlillard rocks his #NBAKicks for tonightâ€™s @trailblazers action on @nbaontnt!","2018-01-30 21:04:39",2018,"January",1,"Tuesday","night","False","damianlillard rocks nbakicks tonightâ trailblazers action nbaontnt",2018,"True","False",1400000,1,1,1,3,1,2,3,6
"6238",332500,26579605,"2018-01-30 21:04:34 EST","Photo","?? on the prize!","2018-01-30 21:04:34",2018,"January",1,"Tuesday","night","False","prize",2018,"True","False",0,0,1,1,0,0,2,3,6
"6239",862030,26579605,"2018-01-30 20:46:24 EST","Video","@kingjames rocks the rim TWICE early @nbaontnt!","2018-01-30 20:46:24",2018,"January",1,"Tuesday","evening","False","kingjames rocks rim twice early nbaontnt",2018,"True","False",0,2,1,1,2,0,1,3,5
"6240",700669,26579605,"2018-01-30 20:30:56 EST","Video","You gotta box out @swipathefox!","2018-01-30 20:30:56",2018,"January",1,"Tuesday","evening","False","gotta box swipathefox",2018,"True","False",0,0,1,1,1,0,1,3,5
"6241",754016,26579605,"2018-01-30 20:06:10 EST","Video","@stephencurry30 gets assistance on his final warmup shot in Utah!","2018-01-30 20:06:10",2018,"January",1,"Tuesday","evening","False","stephencurry30 gets assistance final warmup shot utah",2018,"True","False",814000,2,1,1,1,0,1,3,5
"6242",341036,26579605,"2018-01-30 08:28:50 EST","Photo","OFFICIAL: The #Pistons have acquired five-time NBA All-Star Blake Griffin, center Willie Reed and forward Brice Johnson from the Los Angeles Clippers. #DetroitBasketball (repost @detroitpistons)","2018-01-30 08:28:50",2018,"January",1,"Tuesday","morning","False","official pistons acquired five time nba star blake griffin center willie reed forward brice johnson los angeles clippers detroitbasketball repost detroitpistons",2018,"True","False",11395000,1,1,0,1,2,2,3,2
"6243",283487,26565301,"2018-01-29 23:44:11 EST","Album","The @celtics @bucks @pacers @miamiheat @atlhawks and @memgrizz each win Monday night!","2018-01-29 23:44:11",2018,"January",1,"Monday","postgame","False","celtics bucks pacers miamiheat atlhawks memgrizz win monday night",2018,"True","False",12640000,0,1,0,6,0,3,2,7
"6244",768112,26565301,"2018-01-29 22:53:09 EST","Video","There he goes!","2018-01-29 22:53:09",2018,"January",1,"Monday","night","False","goes",2018,"True","False",0,0,1,1,0,0,1,2,6
